,PROVIDENCIA GRANJA [21205980],TESORO-VERTIENTES  [21200690],CAMAVIEJA  [21205690],SAN DIEGO  [21200230],SAUCIO  [21200270],PRIMAVERA LA  [21205570],UNIV PEDAGOGICA [21206190],VILLAPINZON GRANJA [21201640],AMOLADERO EL [35060200],VIOLETA LA  [21206370],SAN JORGE GJA  [21201720],PANONIA [21200160],PRIMAVERA D MATIMA [21206180],SUASUQUE [21205920],TACHI [21205960],BOSA  [21201540],EL TRIANGULO  - AUT  [24010390],CERRO DE SUBA  [21200310],BOLSA LA [35020330],TIBAITATA [21205420],VITELMA  [21205240],REPRESA DEL NEUSA  [21205410],TATAMBO  [21206360],MACHETA GRANJA AGROP [35070230],HIDROPARAISO [21206160],ACAPULCO [21206280],POTRERITOS [35060160],CONEJERA LA  [21202080],NILO [21190210],VICTORIA LA  [21206400],STA ISABEL  [21201760],AUSTRALIA [21201300],CISACA  [21200850],MERCEDES - AUT [21205660],VILLAPINZON  [21200430],SAUCEDAL 2  [21202070],STA TERESA  [21201030],CORAZON EL [21201070],ESPERANZA LA [21201140],SALITRE CASA BOMBA  [21201960],REGADERA 2 LA  [21200340],SAN LUIS 1 Y 2  [21200400],UNIVERSIDAD NACIONAL  - AUT [21205012],SAN JOSE  [21200800],FUTE  [21201660],TABIO GRANJA [21201630],SAN GREGORIO  [21201800],FONTIBON ACUEDUCTO  [21202120],ZIPAQUIRA  [21200740],CHECUA-NEMOCON  [21205400],PANTANO REDONDO 1 [21201060],QUIBA  [21202050],DONA JUANA  [21206300],BASE AEREA MADRID [21205770],UNION LA-EL ROSAL  [21200550],SAN RAFAEL 1  [21200110],ELDORADO DIDACTICA [21205520],SANTA CRUZ DE SIECHA  - AUT [21206980],SILOS [21205740],HUERTAS LAS  [21202110],ENMANUEL D ALZON [21201230],UNION LA [21201320],SANTILLANA [21206020],JERUSALEN [21235010],VENTALARGA  [21200260],GUADALUPE  - AUT  [21201980],TABIO  [21205650],VENADO ORO VIVERO [21205580],REPRESA SISGA  [21205390],LORETOKI HACIENDA [21206010],VIOTA [21201090],TOCAIMA [21208900],VERJON EL  [21200240],SENA K 30 [21205840],LA COSECHA - AUT [21205910],GRANIZO  [21200320],JARDIN BOTANICO  - AUT [21205710],ARRAYAN-SAN FCO  [21200080],SUPATA [23060200],CASITA LA  [21201120],PARAISO PERDIDO  [21206340],CASABLANCA  [21201970],DELIRIO  [21200130],POTRERO LARGO [21200780],VEGAS LAS HACIENDA [21206230],RAMADA LA  [21205160],PISCIS [21200620],ADPOSTAL [21206000],PASQUILLA [21201580],SALITRE EL - NEUSA  [21200880],STA INES  [21201360],GUASCA [21205700],PREVENTORIO INFANT [21201310],SANTA ROSITA [21201650],SUESCA [21201620],ROBLE EL [21201550],STA LUCIA  [21200520],COLOMBIANO EL [21205850],TORCA  [21200770],FLORIDA LA [21205670],SAN PEDRO [21201250],CABRERA LA [23065120],SERREZUELA  [21202020],CENTRO MED ANDES [21205730],HATO EL [21201210],PICOTA LA  [21201560],SUTATAUSA  [24015210],SIBATE APOSTOLICA  [21200510],CASABLANCA [21206060],SAN ISIDRO [21201610],ESAP [21206040],HATO EL  [21200200]
SAUCEDAL 2  [21202070],0.9909265184692472,0.9773192696742753,0.9914537551099457,0.9893472773543878,0.9920752010701309,0.992867341322797,0.9801429802818047,0.9915839463466725,0.9833159294770933,0.5485385234871364,0.9870999852666744,0.9890131817508718,0.9695535383308662,0.9887911600569617,0.9948506633301578,0.9954505129856315,0.985761935541052,0.991134863513179,0.9895872275734323,0.993917308726189,0.9859680449957693,0.9943324816075645,0.5509618764175223,0.9756716559350421,0.9539395333786457,0.986605512304051,0.9837587043299248,0.9892625134728558,0.35555471888189716,0.5081053580711269,0.9927238054623323,0.9916741038253487,0.9851708796420328,0.8224876850152539,0.9928627534174872,1.0,0.9900034691751423,0.9893006771641505,0.9904903603285186,0.9908608999156296,0.9927935789868982,0.987043980049592,0.989636146013702,0.9816451562584639,0.9929781250586163,0.9891139199765443,0.8837635957157546,0.9960976017146687,0.9890303038010732,0.99353547408615,0.989738792212729,0.9938942774202689,0.9936524826681665,0.9945167729015658,0.9855011582004044,0.9911476087658329,0.9965760038137119,0.9899150748101473,0.9904495894748211,0.99497910812971,0.9859119480147698,0.9935813033176157,0.9914553474632061,0.4388179930032321,0.9911517550510638,0.9897188796375201,0.9922227081926118,0.9864991747394546,0.9927019826066447,0.9920982010323441,0.6232515634167414,0.5668682065551316,0.9879111163168877,0.9747555575333008,0.9873068038544518,0.9881967403670727,0.9896741545284597,0.9849453366865135,0.9293883329299084,0.9866614029514417,0.9927473085989532,0.9942948965324858,0.986569009325989,0.984724400971955,0.9966580897313767,0.9946616146511903,0.9826119217900279,0.9711797076790947,0.1302336877654617,0.992729746540377,0.986548612966837,0.9907732986310802,0.9913935585588949,0.9899930038734767,0.9901180444109026,0.9908442421339617,0.9935673879053176,0.9889174954829487,0.9847155186445948,0.9938687428174571,0.9907947315508098,0.05737081648679923,0.9872078854821478,0.9645333548896832,0.9916619386013314,0.9940247004208785,0.9896925725721135,0.9920653814820718,0.9934332747765178,0.9918289357917388,0.9749219459593766,0.9938736623761882
STA TERESA  [21201030],0.9810689292490277,0.9695134567758523,0.979161433480861,0.9805844709087653,0.9846511073112661,0.984852708905308,0.9746055400935233,0.9880998188160858,0.9744447301137829,0.5628337893121118,0.9825076060574333,0.9849587017900955,0.9603746974903993,0.9832056819841307,0.9930002036949028,0.9843597829449829,0.9815492677326169,0.9801840375993882,0.9714191049250158,0.9827838254513488,0.9760931349016203,0.9875379648895882,0.5444592922459047,0.9647313111065942,0.9348670769384163,0.9836572408872967,0.9741964304644157,0.9852317600289267,0.3099741633901108,0.4780087640463705,0.9900633343707722,0.9871079474860553,0.9757768289224424,0.7514522093516045,0.9887720015714274,0.9900034691751423,1.0,0.9779225361796917,0.9799268561155057,0.979321155374287,0.9858450399439762,0.9788568799133951,0.9822901085241178,0.9791067632503706,0.9869107451952931,0.9844591642419426,0.8737815284354493,0.9820745586317303,0.9821991264666187,0.9871970297943862,0.9807058875772933,0.9902311226195993,0.9911084569632721,0.9860772240627763,0.9770686815570494,0.9854733671076171,0.9872483668913209,0.9847717584570813,0.9848719764450262,0.9898612264148545,0.9747779156469442,0.9861563673311441,0.9823423717048619,0.377917105249727,0.9837824818303575,0.9850937431510687,0.981852412301926,0.9754814099710344,0.9876759872706731,0.9878425260014945,0.4541365780141919,0.5018500266433791,0.9823627958943405,0.971526410696789,0.9808384551914902,0.9800480055872713,0.9778892682923859,0.9789711859995934,0.8825092324669066,0.9833291097081422,0.987021852729534,0.9842984996238002,0.9803855895644015,0.9836149910512909,0.9870629604741289,0.985126591242328,0.9795702303170594,0.966667248882619,0.1080039940429625,0.987001232728243,0.976310349865738,0.9856358133533195,0.9855403575380538,0.9878540205425228,0.9870750080601486,0.9829076399639773,0.9836288620012149,0.9855073282096907,0.9763540774463928,0.9899903436457206,0.983713071581171,0.04398610605505803,0.9849947897645142,0.9590539027004739,0.9809941069803318,0.98805575411838,0.9826407557053495,0.9852021176099091,0.98457977651765,0.9894934240775096,0.9713165815918193,0.9871519360302816
CORAZON EL [21201070],0.9802712092244925,0.9627561230631759,0.9694712260148525,0.9679920142842776,0.9757618474519145,0.9797340367908026,0.9718107807401462,0.9840266920873119,0.9541648731892372,0.5417093148581367,0.9742452319193345,0.977767768411734,0.9599668335197876,0.9756994833128985,0.9923429281682188,0.9757602291268499,0.9699870027662758,0.9695007880224403,0.9639472917560649,0.975206805082199,0.9617952014185774,0.9766669659938073,0.5330683684813151,0.9484019280299216,0.9249511124083206,0.983270716586721,0.9542494752148127,0.9844390254275095,0.27211389203844405,0.4660996526167893,0.980308814561597,0.9805830879125009,0.9617467917876072,0.7131804287308223,0.9788785367241399,0.9893006771641505,0.9779225361796917,1.0,0.9710380785017466,0.9675307108103861,0.9734104682373368,0.966793502057809,0.9806918272554208,0.9643052064948656,0.9786454002600946,0.981902988563485,0.8690896504430466,0.9782335167553748,0.9691741174754404,0.9760871410252582,0.9720352356948117,0.9883215927499662,0.9881442317214407,0.9801440108570065,0.973879960542177,0.9717412732500434,0.9793388982700183,0.9725004896623968,0.9726199011746475,0.9891926264721392,0.9639666414927017,0.983084220939638,0.9773147764215889,0.34639289285374913,0.9752191371226083,0.9813374638642515,0.9715500062700062,0.9663306146515012,0.9752978248755265,0.9832926407751064,0.41924694377975447,0.45833079920477715,0.9672534173008743,0.9690970196570667,0.9767757081462911,0.9665137440590096,0.9688810318824174,0.9654287997063076,0.8597600758961962,0.9717891919612154,0.9849534047576732,0.9746199922446227,0.9643599970898951,0.9745289887655179,0.9862913958972414,0.9802906638350803,0.9691450795095102,0.9668659883244393,0.09477900608437102,0.9767023169059956,0.9704782625644933,0.972159800722257,0.9835995136781958,0.9845230987608269,0.9825625533756007,0.9827113898027549,0.974056712233515,0.9822817814483997,0.9610731686641857,0.9854570596725214,0.975333114339968,0.06721126022618334,0.9817864128121632,0.9554418613295492,0.9760361845013734,0.9809904017549222,0.9707230256840663,0.9769729222049379,0.9808563479664454,0.9843162261633339,0.9683635852890703,0.9766429404901651
ESPERANZA LA [21201140],0.9863838506174336,0.9647247739609166,0.9734532389734817,0.9700674601197581,0.9773692929442243,0.9823783715219719,0.9727938348376998,0.9854285926672647,0.9571670118805323,0.5463614382439912,0.9776922160604957,0.978826481588302,0.9605288517349869,0.9775168097570038,0.9926409224703366,0.9785654029788426,0.9722203551963098,0.9749858210021135,0.9669766397666401,0.9793537412399927,0.9647246768904985,0.9796253241705759,0.5330142221033973,0.9513351442145469,0.9246028250055527,0.9831597419667276,0.9565036519685125,0.9864540567903275,0.27792458053117325,0.46884544906912284,0.9835300872669219,0.9826147600572432,0.9642938868698236,0.7145910212432208,0.9801225716825636,0.9904903603285186,0.9799268561155057,0.9710380785017466,1.0,0.9733570404199948,0.9761148855233422,0.9681526911484333,0.9830279031654903,0.9665424389433127,0.9812934771298408,0.984146587491161,0.8741853190264403,0.9820311759646946,0.9730826701731384,0.9789362316470203,0.9747248067504694,0.9897223846572305,0.9882278411893967,0.9819921545676481,0.9721560988992256,0.9743535478675085,0.9845534522658732,0.9752153415343218,0.9742350751951883,0.9896668252710203,0.96796754773253,0.9843885878787331,0.9791698839873463,0.34914980646037996,0.9776717122542732,0.9816932316813397,0.9757712361312848,0.9680663019847113,0.9769024374266072,0.9838907134672162,0.42037423035085747,0.4663662509666572,0.9690466675564707,0.969292476214081,0.97907718292739,0.9693510364133043,0.972528550223209,0.9664059034862316,0.8615157647596269,0.9732621274061377,0.9871356282028306,0.9783983771809612,0.9664692070965127,0.9757248492777776,0.9877675059113967,0.9823872054918662,0.9714553407121208,0.9651418060669033,0.09779685925134661,0.9796221473497851,0.9782266798122383,0.9742584273211838,0.9837447817178427,0.984670031582757,0.9839236558167264,0.9859951263790018,0.9774192526942166,0.983755309928371,0.9654680825742983,0.9860475529074794,0.9787259591323093,0.06654566208041367,0.9831604951006868,0.9560399977212373,0.9798937000907778,0.9837219486707899,0.9740828886988551,0.9802998796011644,0.9829808974742265,0.9852606648617752,0.9680142326555055,0.9791656699828658
SALITRE CASA BOMBA  [21201960],0.9815853448258302,0.9667147779272417,0.9825115900470953,0.9798967241997878,0.9763877962113879,0.9798637580643681,0.9779627435977685,0.9855651852491204,0.9558614492089815,0.5797263373699855,0.9778716360398457,0.978276540996734,0.9642800090583241,0.9770270012038158,0.9937541773740155,0.979118067835862,0.9743298998028401,0.9842479235612142,0.967330906159209,0.9785557427941601,0.9741470095056435,0.9798890338056332,0.5782864011299423,0.9531854677583611,0.9329044385520578,0.9836539466698401,0.9556398166965083,0.9897862994650918,0.2975747484663681,0.4981069231785187,0.9811991403140021,0.9826122109339845,0.9625456259861919,0.7401209250514706,0.9795181300550955,0.9908608999156296,0.979321155374287,0.9675307108103861,0.9733570404199948,1.0,0.9755429240933445,0.9769347124739001,0.9894132368566629,0.9640054087159958,0.9799062938228463,0.9858047253209051,0.8899224323731229,0.9849474517506012,0.9737476590875054,0.9796329104664421,0.973992010048343,0.9897251704027162,0.9902371618917765,0.9797809313326266,0.9689100318029887,0.9760311849772324,0.9857833810711297,0.9738327403890111,0.9733986004024526,0.9901250966794198,0.9844745692694323,0.9843889876066777,0.9800013069825423,0.3802882329314307,0.9777387504633972,0.9854745166837743,0.9750042059466958,0.9771814527016406,0.9772097927026352,0.9835624918895601,0.4412608328036708,0.4845934998544357,0.9718247183655165,0.971883605218091,0.9795968168246965,0.9742266260265214,0.9838972266153182,0.9730616755414642,0.8729767248177627,0.9738133651983563,0.9849613981347919,0.9815898892680872,0.9703471175674658,0.9764055338104027,0.9896330582455244,0.9847366611853231,0.9713109635907325,0.9661616700663029,0.11696107286010311,0.9795769223310031,0.9758479869704078,0.9730441891970325,0.9844002785933389,0.984777421560841,0.9840536089928791,0.9830225957966247,0.9814731692257059,0.9847909629070674,0.9703251415242594,0.9838758660947917,0.9776578916464502,0.08748398719815978,0.9861886069950855,0.9588158411404325,0.9784292936348168,0.9860823488129109,0.9742194786722109,0.980090232887821,0.9824268580051035,0.9861084278318462,0.9722131687714411,0.9785147357822768
REGADERA 2 LA  [21200340],0.9828891820216553,0.968209802000087,0.9781474180953922,0.9766583031784148,0.9864043313629857,0.9820748502389346,0.973882171710192,0.9906906952967321,0.9743572205005179,0.5380865407129467,0.9839290648439528,0.9877108262312476,0.959161796860881,0.9835782782772186,0.9932856703248247,0.9856614338837341,0.9796986823504815,0.9772846249095127,0.9737334768567235,0.9820783042417116,0.9752350689371266,0.9844263014853901,0.5252159912172562,0.9670538162842824,0.9247057310904218,0.9851017371590031,0.9726223561457201,0.9875889417918515,0.26722140966852115,0.46404889686159756,0.9857873154532192,0.995718136434041,0.9755700116507533,0.7115227968666613,0.9876524863361801,0.9927935789868982,0.9858450399439762,0.9734104682373368,0.9761148855233422,0.9755429240933445,1.0,0.9764126501161718,0.9852978721600717,0.9751360544670573,0.9854562630432548,0.9865988046240737,0.86947035091604,0.986097539785896,0.9770048995584195,0.9843933486806226,0.9792407146460175,0.993982196665497,0.9946271881015467,0.9858949418984628,0.9727545978203166,0.982584798310096,0.9853891800240292,0.9849586846809331,0.9854513059822785,0.99335103816789,0.9712067501558213,0.9889659009596542,0.9814563973948625,0.3438150399267227,0.9824948684820564,0.9876056865919378,0.9791870849940973,0.9749286075923657,0.987095555206543,0.9903960047053245,0.41305477736530843,0.4616059136984117,0.9831802335972657,0.9708249555708003,0.981613073090531,0.9783973362196561,0.9753257283764488,0.97829859668295,0.8504642827381746,0.9800535541268556,0.989156334034935,0.9862543732731213,0.9819376509012104,0.9844196518341988,0.9903593203404338,0.9854675517858366,0.9812599616683887,0.9671170766433548,0.13924748133856943,0.9850674501920889,0.9760309449040008,0.9834990425760793,0.9878458071728956,0.9906887004886691,0.9888421197597218,0.9842929075243837,0.98444306028178,0.9872103805477217,0.9684480443094253,0.9904899195249611,0.9843851059826915,0.04008922414119907,0.9861407158998807,0.9581861564841794,0.9812174404927707,0.9891008366847477,0.9783730020642848,0.9854894898025479,0.9867153856276578,0.9912955129734274,0.9696377054064186,0.9940156041672901
SAN LUIS 1 Y 2  [21200400],0.9769075263045793,0.9606326487028627,0.9788177798009142,0.984420908854764,0.9773858711298783,0.9773065291811622,0.9775184894062878,0.9846974059298793,0.9578703344170031,0.5418063088252629,0.9747803471453939,0.9788577833280171,0.959129936699146,0.9786641853290211,0.9889072117850264,0.9760217264948295,0.9733423815489799,0.9744909416381521,0.9667412177642192,0.972978421593558,0.9799539885526646,0.9800610694963742,0.5346953433000459,0.9539799852325868,0.9295066797164608,0.9802468129151131,0.9578462101956657,0.9849682531645814,0.28814592385077636,0.47865425920592364,0.9767085112612814,0.9821889200433201,0.9640273358237735,0.7290894744473201,0.9807031410584417,0.987043980049592,0.9788568799133951,0.966793502057809,0.9681526911484333,0.9769347124739001,0.9764126501161718,1.0,0.9862213575433095,0.9664144368070663,0.9784194754810559,0.9820281396125645,0.8704180297139077,0.980847782482308,0.970966218824266,0.9803479052999933,0.970670395520045,0.9873996530447756,0.9894150707678557,0.9762064853446312,0.966961752979565,0.9810479296667517,0.9837968033928168,0.9748356475634434,0.973016423843354,0.9860308214293367,0.9715842363945404,0.981810284139797,0.9764434857516091,0.3561936354837754,0.9748216134506548,0.9900612352027511,0.9715908381435534,0.9830589546398725,0.9780065359308633,0.9838084900119738,0.4322159694481093,0.47507685850674514,0.9771257440534443,0.9686619623669483,0.9759400272950653,0.986464072040112,0.9736090427228383,0.9808124259704427,0.8646480673105724,0.978932520580564,0.9842150108824844,0.9785701295545963,0.9771068056265982,0.9752695839960532,0.9851706824048403,0.980954861905318,0.9695218947173689,0.9632063894188924,0.13037907638068882,0.9786126069630586,0.9712122133421837,0.9767668508590149,0.982409762917628,0.9834710712065643,0.9824071392815681,0.9785215868863579,0.980061388173477,0.9823584383569886,0.9682672344105561,0.9818377622484297,0.9789394753162299,0.08151367380358422,0.9863057784731025,0.960149912897611,0.9738429520311511,0.9856455096920522,0.9734286878475941,0.977814016305472,0.9797099755651992,0.9865786237772448,0.9684422388529885,0.9793824723910804
UNIVERSIDAD NACIONAL  - AUT [21205012],0.9848660643218496,0.9709265465194628,0.9940783686550697,0.9911962499938607,0.9827822295447826,0.986803254185001,0.9792383675934779,0.9844272610876034,0.974760870877222,0.5710855689877447,0.9815557821179678,0.9814187779381095,0.9642478531305282,0.9830182608743661,0.9923001460872675,0.9873862534707037,0.9793257867007001,0.9877003807315722,0.9823713367662795,0.9860374491561353,0.9845333929641833,0.9881058713323236,0.5592264363975208,0.9690264267152303,0.9485224811810745,0.9822115630786052,0.9734346245274357,0.9871989938238078,0.36063457572314284,0.5094329355391646,0.9857996275266162,0.9841533408470762,0.9796326329845808,0.8116826187287094,0.9850182469694294,0.989636146013702,0.9822901085241178,0.9806918272554208,0.9830279031654903,0.9894132368566629,0.9852978721600717,0.9862213575433095,1.0,0.9735622889086887,0.9851245746676843,0.9845786431478596,0.8826563181354627,0.9883374827807527,0.9841724566608089,0.986830981329037,0.9826302222292155,0.9885397466732823,0.9889540517352446,0.986338574952197,0.9778912710700803,0.9852322750277797,0.9928317860073528,0.9823057184094216,0.9821257677297849,0.9885939790610426,0.9849630808625569,0.9865953312513476,0.9828862548871922,0.4526406812892291,0.9847205631703724,0.986865251698463,0.9858677746167059,0.9861997864139747,0.9858387747309248,0.9845224271407932,0.617522696026541,0.5715518772531194,0.9817370550884915,0.9721526670626627,0.9781652318378921,0.9858004596532766,0.9907904040763613,0.9813636930934555,0.9235396504058848,0.9843204304662329,0.9856695350021966,0.9881846373962071,0.9814209648168123,0.9778082314420712,0.9893700568398129,0.9877897431635655,0.9736511619222545,0.9671885259850991,0.16091096458404158,0.9850001678994684,0.9824460881984941,0.9849119407908161,0.9849026752151803,0.9828119485008179,0.9819401863184619,0.9838410105197445,0.9902820703273684,0.9811240186590545,0.9784775595959883,0.9855984034513872,0.984224815441177,0.08517567837331935,0.9850993484682432,0.9600852485916326,0.9851829442873015,0.9888548961374124,0.9817778148680589,0.9856666325640565,0.9841024954820004,0.9856157873766974,0.9733385149625114,0.9863795797207661
SAN JOSE  [21200800],0.9716059144832382,0.9648764532045268,0.9663091670839499,0.9669905624831496,0.9785354203785249,0.9809968109188396,0.974106466088382,0.9807426085851635,0.9630048784469541,0.5361530001266659,0.9753789989387036,0.9785844595793926,0.9503447048798175,0.9742135234105268,0.9834450226522533,0.9726406569683269,0.9703358829773293,0.9647311995802355,0.9624618415369204,0.9707810186919287,0.9636515240366879,0.9836939866500163,0.5327816677341277,0.9540090726612778,0.9151485702563016,0.975612071471385,0.9625845925578738,0.9763472629620434,0.26911643616974096,0.4616679956018242,0.976572976365812,0.9789743153633355,0.9641477873601552,0.7085650338264317,0.9786740372947111,0.9816451562584639,0.9791067632503706,0.9643052064948656,0.9665424389433127,0.9640054087159958,0.9751360544670573,0.9664144368070663,0.9735622889086887,1.0,0.9744554366825641,0.9791171400936771,0.866295002763036,0.9730514936227224,0.9669021618524677,0.9848011676396029,0.9694239763487388,0.9825569933571,0.9828150206787749,0.974592132531402,0.9630466758683648,0.9733519158964661,0.9820864924633714,0.9765533578778143,0.976628645525685,0.9817271112298734,0.9607694509952821,0.9770570016508893,0.9720497568423695,0.34035833985565966,0.9762509995630924,0.9778579649453869,0.9716777248188511,0.9645670643382058,0.9858535240995239,0.9810530209851814,0.41175649146176746,0.4600305601195755,0.9713895720123443,0.9628104003745341,0.9733309863590489,0.9673183974005551,0.9637258341166367,0.9680031281707893,0.847444995632567,0.9718217352677374,0.9791678668350067,0.9727709048765678,0.969505956139992,0.9777910911207469,0.978974471846641,0.9826317307877889,0.9727281004342213,0.9594324774051332,0.10406846471297375,0.9757175721071786,0.9660282625665286,0.9789507213316226,0.9783111912692599,0.9813404352898134,0.979505852410407,0.9732190257088043,0.9735909974352526,0.9777974265985921,0.96062878589143,0.9821620466955394,0.976743617012896,0.037802791554707955,0.9759210975814908,0.951930090152715,0.9694922757369412,0.9788352957937224,0.9701704322717821,0.9756071973860517,0.9767406606109547,0.9835180120525296,0.9690219912212672,0.977499253607003
FUTE  [21201660],0.9866801792488522,0.9690860938608622,0.9811463625640563,0.9793427842640917,0.9850019632954786,0.9861858684766839,0.9755383292725972,0.989252098973617,0.9688258623672811,0.5569703626005991,0.98257191137732,0.9850518259682369,0.9662460400331288,0.9843258427838131,0.9938833174698086,0.9880241099226533,0.9804620508245464,0.9813326789821148,0.9716093286419444,0.9868944377386154,0.9746222627859589,0.9866760410953651,0.5428372300266688,0.9638357967558451,0.9362483448907504,0.9897661231319594,0.9687483253107663,0.987807303130527,0.2922753522111433,0.48062555058112744,0.9862073088054057,0.9881907049514386,0.9734235418958039,0.755953246984606,0.9864688904626114,0.9929781250586163,0.9869107451952931,0.9786454002600946,0.9812934771298408,0.9799062938228463,0.9854562630432548,0.9784194754810559,0.9851245746676843,0.9744554366825641,1.0,0.9873938999051267,0.8849768334047713,0.9870158425107064,0.9818971648789399,0.9868472161084777,0.9814096976860535,0.9928882754647225,0.9920768659185405,0.9890945550623402,0.9772653663912566,0.9829953973390876,0.9896826153516688,0.9838323850310562,0.9839096426931992,0.9953128691239802,0.9756497244197833,0.9914451439541001,0.9841961679016843,0.3757175219697943,0.983773739147128,0.9860339517451207,0.9832553506864385,0.9767614646860298,0.9859946534622809,0.990242549014375,0.4792225864662618,0.4831777610019285,0.9794157702889104,0.9813754549483898,0.9840574729133954,0.9777792941113737,0.979599827523304,0.975301563553322,0.8871115815066344,0.9806931152120106,0.9900881211162187,0.9872335889741876,0.9769605968389636,0.9826960165730426,0.9906728908085571,0.989366279066535,0.9780582977858038,0.9773010198533761,0.11684515253063739,0.9867169117644514,0.9803784366225449,0.9834858037505978,0.9904003637099659,0.988825942095231,0.9879987245997537,0.9863258674234366,0.9852193416805394,0.9872710711909002,0.9694315259222273,0.9917677521801502,0.9856176441212754,0.06064528286456135,0.9865718428668596,0.9686430086522884,0.9856485458378214,0.9885468896772729,0.9823359640274404,0.9876144384954707,0.9881858433514604,0.9896787822368711,0.9803309731037204,0.987809776323305
